year,week,county,place,mean_change
2021,15,La Paz County,parks,-52.42857142857143
2021,15,La Paz County,residential,4.2
2021,15,La Paz County,retail and recreation,-28.428571428571427
2021,15,La Paz County,transit stations,6
2021,15,La Paz County,workplaces,-14.857142857142858
2021,15,Maricopa County,grocery and pharmacy,-7.285714285714286
2021,15,Maricopa County,parks,-14
2021,15,Maricopa County,residential,7
2021,15,Maricopa County,retail and recreation,-10.285714285714286
2021,15,Maricopa County,transit stations,-16.285714285714285
2021,15,Maricopa County,workplaces,-27.714285714285715
2021,15,Mohave County,grocery and pharmacy,11.428571428571429
2021,15,Mohave County,parks,32.142857142857146
2021,15,Mohave County,residential,2.857142857142857
2021,15,Mohave County,retail and recreation,11.142857142857142
2021,15,Mohave County,transit stations,30.142857142857142
2021,15,Mohave County,workplaces,-8
2021,15,Navajo County,grocery and pharmacy,19.571428571428573
2021,15,Navajo County,parks,55.142857142857146
2021,15,Navajo County,residential,2
2021,15,Navajo County,retail and recreation,23.857142857142858
2021,15,Navajo County,transit stations,35.714285714285715
2021,15,Navajo County,workplaces,-14.142857142857142
2021,15,Pima County,grocery and pharmacy,-8.857142857142858
2021,15,Pima County,parks,-6.571428571428571
2021,15,Pima County,residential,6.571428571428571
2021,15,Pima County,retail and recreation,-11.571428571428571
2021,15,Pima County,transit stations,-16
2021,15,Pima County,workplaces,-24.857142857142858
2021,15,Pinal County,grocery and pharmacy,0.14285714285714285
2021,15,Pinal County,parks,-27.857142857142858
2021,15,Pinal County,residential,4.428571428571429
2021,15,Pinal County,retail and recreation,-0.8571428571428571
2021,15,Pinal County,transit stations,17
2021,15,Pinal County,workplaces,-22.428571428571427
2021,15,Santa Cruz County,grocery and pharmacy,-20.2
2021,15,Santa Cruz County,parks,6.857142857142857
2021,15,Santa Cruz County,residential,4.428571428571429
2021,15,Santa Cruz County,retail and recreation,-24.571428571428573
2021,15,Santa Cruz County,transit stations,8.142857142857142
2021,15,Santa Cruz County,workplaces,-20.142857142857142
2021,15,Yavapai County,grocery and pharmacy,7.571428571428571
2021,15,Yavapai County,parks,41.714285714285715
2021,15,Yavapai County,residential,2.7142857142857144
2021,15,Yavapai County,retail and recreation,8.857142857142858
2021,15,Yavapai County,transit stations,38
2021,15,Yavapai County,workplaces,-15.142857142857142
2021,15,Yuma County,grocery and pharmacy,-10.571428571428571
2021,15,Yuma County,parks,-22.142857142857142
2021,15,Yuma County,residential,3.142857142857143
2021,15,Yuma County,retail and recreation,-13.714285714285714
2021,15,Yuma County,transit stations,-13.714285714285714
2021,15,Yuma County,workplaces,-23.428571428571427
2021,16,Apache County,grocery and pharmacy,16
2021,16,Apache County,parks,11.857142857142858
2021,16,Apache County,residential,3.142857142857143
2021,16,Apache County,retail and recreation,14
2021,16,Apache County,transit stations,-6
2021,16,Apache County,workplaces,-20.428571428571427
2021,16,Cochise County,grocery and pharmacy,-3.7142857142857144
2021,16,Cochise County,parks,-4.714285714285714
2021,16,Cochise County,residential,3.4285714285714284
2021,16,Cochise County,retail and recreation,-9.714285714285714
2021,16,Cochise County,transit stations,8.142857142857142
2021,16,Cochise County,workplaces,-20.571428571428573
2021,16,Coconino County,grocery and pharmacy,12.142857142857142
2021,16,Coconino County,parks,62
2021,16,Coconino County,residential,6.285714285714286
2021,16,Coconino County,retail and recreation,11.285714285714286
2021,16,Coconino County,transit stations,15.142857142857142
2021,16,Coconino County,workplaces,-19.714285714285715
2021,16,Gila County,grocery and pharmacy,18.428571428571427
2021,16,Gila County,parks,48.285714285714285
2021,16,Gila County,residential,1
2021,16,Gila County,retail and recreation,14.285714285714286
2021,16,Gila County,workplaces,-9
2021,16,Graham County,grocery and pharmacy,-4.333333333333333
2021,16,Graham County,residential,2.4
2021,16,Graham County,retail and recreation,13.285714285714286
2021,16,Graham County,workplaces,-15
2021,16,Greenlee County,workplaces,-16.8
2021,16,La Paz County,grocery and pharmacy,-33.5
2021,16,La Paz County,parks,-55.142857142857146
2021,16,La Paz County,residential,2.8
2021,16,La Paz County,retail and recreation,-31.714285714285715
2021,16,La Paz County,transit stations,4.857142857142857
2021,16,La Paz County,workplaces,-11
2021,16,Maricopa County,grocery and pharmacy,-7.285714285714286
2021,16,Maricopa County,parks,-13.142857142857142
2021,16,Maricopa County,residential,7
2021,16,Maricopa County,retail and recreation,-10.714285714285714
2021,16,Maricopa County,transit stations,-14.857142857142858
2021,16,Maricopa County,workplaces,-27.857142857142858
2021,16,Mohave County,grocery and pharmacy,10.857142857142858
2021,16,Mohave County,parks,23.714285714285715
2021,16,Mohave County,residential,2.857142857142857
2021,16,Mohave County,retail and recreation,12
2021,16,Mohave County,transit stations,32.57142857142857
2021,16,Mohave County,workplaces,-7.142857142857143
2021,16,Navajo County,grocery and pharmacy,20.571428571428573
2021,16,Navajo County,parks,58.142857142857146
2021,16,Navajo County,residential,2.2857142857142856
2021,16,Navajo County,retail and recreation,25.142857142857142
2021,16,Navajo County,transit stations,41.142857142857146
2021,16,Navajo County,workplaces,-14
2021,16,Pima County,grocery and pharmacy,-9.285714285714286
2021,16,Pima County,parks,-6.142857142857143
2021,16,Pima County,residential,6.428571428571429
2021,16,Pima County,retail and recreation,-13
2021,16,Pima County,transit stations,-17.285714285714285
2021,16,Pima County,workplaces,-24.571428571428573
2021,16,Pinal County,grocery and pharmacy,-0.2857142857142857
2021,16,Pinal County,parks,-29.857142857142858
2021,16,Pinal County,residential,4.571428571428571
2021,16,Pinal County,retail and recreation,-2.7142857142857144
2021,16,Pinal County,transit stations,17.857142857142858
2021,16,Pinal County,workplaces,-22.285714285714285
2021,16,Santa Cruz County,grocery and pharmacy,-21.2
2021,16,Santa Cruz County,parks,13.428571428571429
2021,16,Santa Cruz County,residential,4.142857142857143
2021,16,Santa Cruz County,retail and recreation,-23.571428571428573
2021,16,Santa Cruz County,transit stations,18.714285714285715
2021,16,Santa Cruz County,workplaces,-19.857142857142858
2021,16,Yavapai County,grocery and pharmacy,8.857142857142858
2021,16,Yavapai County,parks,39.285714285714285
2021,16,Yavapai County,residential,2.857142857142857
2021,16,Yavapai County,retail and recreation,9.285714285714286
2021,16,Yavapai County,transit stations,45.857142857142854
2021,16,Yavapai County,workplaces,-15.714285714285714
2021,16,Yuma County,grocery and pharmacy,-15.857142857142858
2021,16,Yuma County,parks,-23
2021,16,Yuma County,residential,3.5714285714285716
2021,16,Yuma County,retail and recreation,-15.857142857142858
2021,16,Yuma County,transit stations,-6.571428571428571
2021,16,Yuma County,workplaces,-24.428571428571427
2021,17,Apache County,grocery and pharmacy,16
2021,17,Apache County,parks,10.714285714285714
2021,17,Apache County,residential,3.857142857142857
2021,17,Apache County,retail and recreation,15.166666666666666
2021,17,Apache County,transit stations,-10.285714285714286
2021,17,Apache County,workplaces,-20.428571428571427
2021,17,Cochise County,grocery and pharmacy,-3.142857142857143
2021,17,Cochise County,parks,-14.714285714285714
2021,17,Cochise County,residential,3.5714285714285716
2021,17,Cochise County,retail and recreation,-12.285714285714286
2021,17,Cochise County,transit stations,30.428571428571427
2021,17,Cochise County,workplaces,-21
2021,17,Coconino County,grocery and pharmacy,13.857142857142858
2021,17,Coconino County,parks,63.42857142857143
2021,17,Coconino County,residential,6.428571428571429
2021,17,Coconino County,retail and recreation,11.428571428571429
2021,17,Coconino County,transit stations,12.285714285714286
2021,17,Coconino County,workplaces,-20.857142857142858
2021,17,Gila County,grocery and pharmacy,18.285714285714285
2021,17,Gila County,parks,38.142857142857146
2021,17,Gila County,residential,2
2021,17,Gila County,retail and recreation,13.857142857142858
2021,17,Gila County,workplaces,-8
2021,17,Graham County,grocery and pharmacy,-3.6666666666666665
2021,17,Graham County,residential,3
2021,17,Graham County,retail and recreation,11
2021,17,Graham County,workplaces,-14.857142857142858
2021,17,Greenlee County,workplaces,-17.6
2021,17,La Paz County,grocery and pharmacy,-33.5
2021,17,La Paz County,parks,-58.857142857142854
2021,17,La Paz County,residential,3
2021,17,La Paz County,retail and recreation,-33.714285714285715
2021,17,La Paz County,transit stations,2.4285714285714284
2021,17,La Paz County,workplaces,-10.285714285714286
2021,17,Maricopa County,grocery and pharmacy,-7.428571428571429
2021,17,Maricopa County,parks,-13.428571428571429
2021,17,Maricopa County,residential,6.857142857142857
2021,17,Maricopa County,retail and recreation,-11.571428571428571
2021,17,Maricopa County,transit stations,-15.571428571428571
2021,17,Maricopa County,workplaces,-27.857142857142858
2021,17,Mohave County,grocery and pharmacy,10.428571428571429
2021,17,Mohave County,parks,23.571428571428573
2021,17,Mohave County,residential,3.142857142857143
2021,17,Mohave County,retail and recreation,9.428571428571429
2021,17,Mohave County,transit stations,32.285714285714285
2021,17,Mohave County,workplaces,-8.142857142857142
2021,17,Navajo County,grocery and pharmacy,19.857142857142858
2021,17,Navajo County,parks,55.857142857142854
2021,17,Navajo County,residential,2.7142857142857144
2021,17,Navajo County,retail and recreation,22.714285714285715
2021,17,Navajo County,transit stations,48.857142857142854
2021,17,Navajo County,workplaces,-13.571428571428571
2021,17,Pima County,grocery and pharmacy,-10
2021,17,Pima County,parks,-14.428571428571429
2021,17,Pima County,residential,6.571428571428571
2021,17,Pima County,retail and recreation,-13.857142857142858
2021,17,Pima County,transit stations,-19.285714285714285
2021,17,Pima County,workplaces,-24.571428571428573
2021,17,Pinal County,grocery and pharmacy,-0.5714285714285714
2021,17,Pinal County,parks,-31.142857142857142
2021,17,Pinal County,residential,5
2021,17,Pinal County,retail and recreation,-4.285714285714286
2021,17,Pinal County,transit stations,15.428571428571429
2021,17,Pinal County,workplaces,-21.285714285714285
2021,17,Santa Cruz County,grocery and pharmacy,-19.8
2021,17,Santa Cruz County,parks,13.428571428571429
2021,17,Santa Cruz County,residential,4.428571428571429
2021,17,Santa Cruz County,retail and recreation,-23.428571428571427
2021,17,Santa Cruz County,transit stations,20.571428571428573
2021,17,Santa Cruz County,workplaces,-19.571428571428573
2021,17,Yavapai County,grocery and pharmacy,9.571428571428571
2021,17,Yavapai County,parks,29.142857142857142
2021,17,Yavapai County,residential,3.2857142857142856
2021,17,Yavapai County,retail and recreation,7.857142857142857
2021,17,Yavapai County,transit stations,37.42857142857143
2021,17,Yavapai County,workplaces,-15.714285714285714
2021,17,Yuma County,grocery and pharmacy,-18
2021,17,Yuma County,parks,-21.857142857142858
2021,17,Yuma County,residential,3.5714285714285716
2021,17,Yuma County,retail and recreation,-17.571428571428573
2021,17,Yuma County,transit stations,-9
2021,17,Yuma County,workplaces,-23.857142857142858
2021,18,Apache County,grocery and pharmacy,22.142857142857142
2021,18,Apache County,parks,27.428571428571427
2021,18,Apache County,residential,2
2021,18,Apache County,retail and recreation,23
2021,18,Apache County,transit stations,-6.285714285714286
2021,18,Apache County,workplaces,-19.714285714285715
2021,18,Cochise County,grocery and pharmacy,1.7142857142857142
2021,18,Cochise County,parks,-16
2021,18,Cochise County,residential,3.142857142857143
2021,18,Cochise County,retail and recreation,-10.285714285714286
2021,18,Cochise County,transit stations,24.285714285714285
2021,18,Cochise County,workplaces,-20.857142857142858
2021,18,Coconino County,grocery and pharmacy,19.428571428571427
2021,18,Coconino County,parks,84.71428571428571
2021,18,Coconino County,residential,4.142857142857143
2021,18,Coconino County,retail and recreation,13.428571428571429
2021,18,Coconino County,transit stations,15.285714285714286
2021,18,Coconino County,workplaces,-19.857142857142858
2021,18,Gila County,grocery and pharmacy,24.285714285714285
2021,18,Gila County,parks,41.857142857142854
2021,18,Gila County,residential,0.5714285714285714
2021,18,Gila County,retail and recreation,18.285714285714285
2021,18,Gila County,workplaces,-6.571428571428571
2021,18,Graham County,grocery and pharmacy,-1.3333333333333333
2021,18,Graham County,residential,2.8
2021,18,Graham County,retail and recreation,12.285714285714286
2021,18,Graham County,workplaces,-14.714285714285714
2021,18,Greenlee County,workplaces,-20.2
2021,18,La Paz County,grocery and pharmacy,-36
2021,18,La Paz County,parks,-61.142857142857146
2021,18,La Paz County,residential,2.6
2021,18,La Paz County,retail and recreation,-34.285714285714285
2021,18,La Paz County,transit stations,0.2857142857142857
2021,18,La Paz County,workplaces,-10.285714285714286
2021,18,Maricopa County,grocery and pharmacy,-4.428571428571429
2021,18,Maricopa County,parks,-18.428571428571427
2021,18,Maricopa County,residential,6.428571428571429
2021,18,Maricopa County,retail and recreation,-11
2021,18,Maricopa County,transit stations,-16
2021,18,Maricopa County,workplaces,-27.285714285714285
2021,18,Mohave County,grocery and pharmacy,13.714285714285714
2021,18,Mohave County,parks,32.714285714285715
2021,18,Mohave County,residential,2.5714285714285716
2021,18,Mohave County,retail and recreation,7.571428571428571
2021,18,Mohave County,transit stations,24.857142857142858
2021,18,Mohave County,workplaces,-7.571428571428571
2021,18,Navajo County,grocery and pharmacy,29
2021,18,Navajo County,parks,81.28571428571429
2021,18,Navajo County,residential,1.1428571428571428
2021,18,Navajo County,retail and recreation,30.857142857142858
2021,18,Navajo County,transit stations,45.857142857142854
2021,18,Navajo County,workplaces,-12
2021,18,Pima County,grocery and pharmacy,-6.285714285714286
2021,18,Pima County,parks,-14.428571428571429
2021,18,Pima County,residential,5.857142857142857
